FirstSeen,Id,CurrentLantitude,CurrentLongitude,AltitudeMeters,#OfWifiNetworks,SSID,MAC,Channel,RSSI,SSID2,MAC2,Channel2,RSSI2,SSID3,MAC3,Channel3,RSSI3,SSID4,MAC4,Channel4,RSSI4,SSID5,MAC5,Channel5,RSSI5,SSID6,MAC6,Channel6,RSSI6,SSID7,MAC7,Channel7,RSSI7,SSID8,MAC8,Channel8,RSSI8,SSID9,MAC9,Channel9,RSSI9,SSID10,MAC10,Channel10,RSSI10
2017-12-01 10:58:26,SM-G950F,32.17110086640514,34.813083395926654,28.87277115238635,7,nurit,a0:4f:d4:45:1f:a1,1,-78,sirocco_2.4o,c4:e9:84:83:1a:0a,11,-79,tal,90:8d:78:54:22:a2,1,-79,044870715,14:ae:db:b7:ab:ad,6,-81,tal2,90:8d:78:54:22:a1,60,-84,sirocco_2.4o,14:cc:20:09:3c:b9,11,-86,DIRECT-75-HP DeskJet 4670 series,b0:5a:da:fa:44:76,6,-87
2017-12-01 10:58:32,SM-G950F,32.17104344764023,34.812838021973164,29.194668220647973,2,DIR-825-4f83,80:26:89:0d:4f:84,1,-86,Oded 5Ghz,00:12:2a:e1:6c:4c,48,-90
2017-12-01 10:58:38,SM-G950F,32.17070417266147,34.81268528377859,29.694922823032826,2,Oded 2.4Ghz,00:12:2a:e1:6c:48,11,-69,Oded 5Ghz,00:12:2a:e1:6c:4c,48,-84
2017-12-01 10:58:47,SM-G950F,32.17028599663912,34.812613739872425,28.98665425276264,1,SIEMENS_LivingRoom,d4:6e:0e:3c:44:e1,1,-83
2017-12-01 10:58:50,SM-G950F,32.17026748685567,34.81278321992516,29.0136877102822,2,frank,e8:94:f6:e2:6e:4b,6,-71,TP-LINK_E3CA,84:16:f9:e4:e3:ca,9,-80
2017-12-01 10:59:02,SM-G950F,32.17024204862788,34.813533118254576,29.09677084835438,2,ter123,70:4d:7b:0c:89:50,6,-88,Daizad,e8:cc:18:ac:1b:e1,3,-90
2017-12-01 10:59:05,SM-G950F,32.170307583918806,34.81358034712056,29.23477071711897,1,Daizad,e8:cc:18:ac:1a:52,7,-81
2017-12-01 10:59:08,SM-G950F,32.17050412989869,34.813608312741444,29.49532062714165,1,yotam17,b0:b2:8f:36:a2:b3,10,-91
2017-12-01 10:59:14,SM-G950F,32.17094894909989,34.81367243117691,29.871227188060253,3,Beni,c4:12:f5:f4:82:42,9,-71,HOTBOX,c0:ac:54:f7:42:60,1,-84,Baruch_2.4,10:5a:f7:08:27:71,6,-90
2017-12-01 10:59:20,SM-G950F,32.1711226542225,34.81334830357392,30.374327846195634,2,yotam17,f8:ab:05:e9:6d:3d,10,-78,Yotam_Shir,00:26:5a:24:f4:f0,8,-87
